Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation Of Proteolysis (GO:0030162)	1/52	0.40273773824304004	0.5230158681614817	0	0	1.9759903961584633	1.7971033976797361	GSAP
Positive Regulation Of Telomere Maintenance (GO:0032206)	1/52	0.40273773824304004	0.5230158681614817	0	0	1.9759903961584633	1.7971033976797361	GNL3
Regulation Of Cell Development (GO:0060284)	1/52	0.40273773824304004	0.5230158681614817	0	0	1.9759903961584633	1.7971033976797361	ING5
Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904029)	1/53	0.4086360961583358	0.5266170722958285	0	0	1.937892464678179	1.7342786061763646	CDC6
Actin Polymerization Or Depolymerization (GO:0008154)	1/53	0.4086360961583358	0.5266170722958285	0	0	1.937892464678179	1.7342786061763646	ENAH
Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	1/53	0.4086360961583358	0.5266170722958285	0	0	1.937892464678179	1.7342786061763646	ING5
Cellular Response To Alcohol (GO:0097306)	1/53	0.4086360961583358	0.5266170722958285	0	0	1.937892464678179	1.7342786061763646	BRCA1
Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	1/53	0.4086360961583358	0.5266170722958285	0	0	1.937892464678179	1.7342786061763646	TLR4
Tight Junction Assembly (GO:0120192)	1/53	0.4086360961583358	0.5266170722958285	0	0	1.937892464678179	1.7342786061763646	CHAF1B
Gonad Development (GO:0008406)	1/53	0.4086360961583358	0.5266170722958285	0	0	1.937892464678179	1.7342786061763646	NUP107
Mitochondrial Transport (GO:0006839)	1/53	0.4086360961583358	0.5266170722958285	0	0	1.937892464678179	1.7342786061763646	SLC25A13
Regulation Of Focal Adhesion Assembly (GO:0051893)	1/54	0.4144764966064914	0.5295870307351189	0	0	1.9012321909896035	1.6744893557986198	VCL
Negative Regulation Of Protein Catabolic Process (GO:0042177)	1/54	0.4144764966064914	0.5295870307351189	0	0	1.9012321909896035	1.6744893557986198	FLNA
Nucleosome Assembly (GO:0006334)	1/54	0.4144764966064914	0.5295870307351189	0	0	1.9012321909896035	1.6744893557986198	CHAF1B
Organelle Disassembly (GO:1903008)	1/54	0.4144764966064914	0.5295870307351189	0	0	1.9012321909896035	1.6744893557986198	STING1
Peptidyl-Tyrosine Modification (GO:0018212)	1/54	0.4144764966064914	0.5295870307351189	0	0	1.9012321909896035	1.6744893557986198	DDR2
Ribosomal Large Subunit Biogenesis (GO:0042273)	1/54	0.4144764966064914	0.5295870307351189	0	0	1.9012321909896035	1.6744893557986198	SDAD1
Epidermal Cell Differentiation (GO:0009913)	1/54	0.4144764966064914	0.5295870307351189	0	0	1.9012321909896035	1.6744893557986198	ANXA1
Protein K63-linked Ubiquitination (GO:0070534)	1/54	0.4144764966064914	0.5295870307351189	0	0	1.9012321909896035	1.6744893557986198	TRAF3IP2
Monoatomic Anion Transmembrane Transport (GO:0098656)	1/54	0.4144764966064914	0.5295870307351189	0	0	1.9012321909896035	1.6744893557986198	SLC12A2
Positive Regulation Of Protein Kinase Activity (GO:0045860)	2/145	0.4191285142865163	0.5350238989187728	0	0	1.4100771023847947	1.2261715885869058	DDR2;CAMKK2
Phosphatidylcholine Metabolic Process (GO:0046470)	1/55	0.4202595061302998	0.5354535106461664	0	0	1.8659297052154196	1.617542529367161	PCYT1B
Response To Peptide Hormone (GO:0043434)	1/55	0.4202595061302998	0.5354535106461664	0	0	1.8659297052154196	1.617542529367161	ANXA1
Regulation Of Inflammatory Response (GO:0050727)	3/240	0.4218933734858805	0.5370276368828771	0	0	1.2766540519378833	1.1017558508125458	IL33;ANXA1;TLR4
Negative Regulation Of Gene Expression (GO:0010629)	4/336	0.4226788028349357	0.5375198360580126	0	0	1.215494100755353	1.0467138957444029	SLC2A10;SMYD5;ATP2B1;LGR4
Regulation Of Cell Migration (GO:0030334)	5/434	0.42552931785888515	0.5396886320603926	0	0	1.1760635198135199	1.0048538757885994	ANXA1;FZD4;CXCR4;FLNA;VCL
Negative Regulation Of Protein Metabolic Process (GO:0051248)	2/147	0.4259114183390335	0.5396886320603926	0	0	1.3904862953138815	1.1868132752528135	FLNA;LDLR
Nucleotide-Excision Repair (GO:0006289)	1/56	0.42598568583995383	0.5396886320603926	0	0	1.8319109461966605	1.563260353350848	POLA1
Positive Regulation Of Cellular Metabolic Process (GO:0031325)	1/56	0.42598568583995383	0.5396886320603926	0	0	1.8319109461966605	1.563260353350848	DHRS4
Signal Transduction In Response To DNA Damage (GO:0042770)	1/57	0.4316555914059851	0.5443140666185855	0	0	1.7991071428571428	1.5114789378597475	RAD9A
Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	1/57	0.4316555914059851	0.5443140666185855	0	0	1.7991071428571428	1.5114789378597475	TLR4
Monoatomic Anion Transport (GO:0006820)	1/57	0.4316555914059851	0.5443140666185855	0	0	1.7991071428571428	1.5114789378597475	CLIC5
Myeloid Cell Differentiation (GO:0030099)	1/57	0.4316555914059851	0.5443140666185855	0	0	1.7991071428571428	1.5114789378597475	SLC1A5
Regulation Of Calcium Ion Transport (GO:0051924)	1/57	0.4316555914059851	0.5443140666185855	0	0	1.7991071428571428	1.5114789378597475	ATP2B1
Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	3/244	0.4323321586392474	0.5445531654323157	0	0	1.255208110535997	1.0525686944525765	TLR4;DUSP6;DDR2
Axon Guidance (GO:0007411)	2/149	0.43265314553264844	0.5445531654323157	0	0	1.3714285714285714	1.149008806723861	ENAH;TUBB3
Regulation Of Gene Expression (GO:0010468)	12/1127	0.43312851015722975	0.5446429400111433	0	0	1.087170039995152	0.9096577908319035	ING5;IL33;SLC2A10;TCF7;CDK2;SIX1;BRCA1;LMX1B;POU3F1;TLR4;HOXA5;MCM2
protein-RNA Complex Assembly (GO:0022618)	2/150	0.43600825461105736	0.5462832753094274	0	0	1.362092862092862	1.1306652528588228	SF3A2;PWP2
Selective Autophagy (GO:0061912)	1/58	0.43726977304070636	0.5462832753094274	0	0	1.767454350161117	1.4620469780616636	STING1
Eye Development (GO:0001654)	1/58	0.43726977304070636	0.5462832753094274	0	0	1.767454350161117	1.4620469780616636	CEP290
Positive Regulation Of Mitochondrion Organization (GO:0010822)	1/58	0.43726977304070636	0.5462832753094274	0	0	1.767454350161117	1.4620469780616636	CAMKK2
Inorganic Anion Transport (GO:0015698)	1/58	0.43726977304070636	0.5462832753094274	0	0	1.767454350161117	1.4620469780616636	CLIC5
Positive Regulation Of Type II Interferon Production (GO:0032729)	1/58	0.43726977304070636	0.5462832753094274	0	0	1.767454350161117	1.4620469780616636	TLR4
Memory (GO:0007613)	1/58	0.43726977304070636	0.5462832753094274	0	0	1.767454350161117	1.4620469780616636	LDLR
Cellular Response To Organic Cyclic Compound (GO:0071407)	2/152	0.4426863671348387	0.5496622371878321	0	0	1.3437948717948718	1.095050021525204	STING1;BRCA1
Regulation Of miRNA Transcription (GO:1902893)	1/59	0.4428287756572594	0.5496622371878321	0	0	1.7368930330752992	1.414824596019285	GNL3
Cellular Response To Chemokine (GO:1990869)	1/59	0.4428287756572594	0.5496622371878321	0	0	1.7368930330752992	1.414824596019285	SLC12A2
Phospholipid Transport (GO:0015914)	1/59	0.4428287756572594	0.5496622371878321	0	0	1.7368930330752992	1.414824596019285	LDLR
Chordate Embryonic Development (GO:0043009)	1/59	0.4428287756572594	0.5496622371878321	0	0	1.7368930330752992	1.414824596019285	BRCA1
Positive Regulation Of Protein Binding (GO:0032092)	1/59	0.4428287756572594	0.5496622371878321	0	0	1.7368930330752992	1.414824596019285	STING1
protein-DNA Complex Assembly (GO:0065004)	1/59	0.4428287756572594	0.5496622371878321	0	0	1.7368930330752992	1.414824596019285	CHAF1B
Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)	10/938	0.4449531286158748	0.5517910003442495	0	0	1.0876705697953162	0.8807807603954445	IL33;STING1;UHRF1;NFIC;SIX1;DDX21;BRCA1;LMX1B;TLR4;HOXA5
Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)	1/60	0.4483331388195465	0.5539441531885873	0	0	1.7073676928398478	1.369682307147838	TLR4
Response To Light Stimulus (GO:0009416)	1/60	0.4483331388195465	0.5539441531885873	0	0	1.7073676928398478	1.369682307147838	PRIMPOL
Response To Retinoic Acid (GO:0032526)	1/60	0.4483331388195465	0.5539441531885873	0	0	1.7073676928398478	1.369682307147838	FZD4
protein-DNA Complex Organization (GO:0071824)	1/60	0.4483331388195465	0.5539441531885873	0	0	1.7073676928398478	1.369682307147838	PWWP3A
Positive Regulation Of Response To External Stimulus (GO:0032103)	2/155	0.4526215818454158	0.5587306706296891	0	0	1.3172448466566113	1.0441784919362942	IL33;TLR4
Autophagosome Organization (GO:1905037)	1/61	0.45378339684000457	0.5591407851374096	0	0	1.678826530612245	1.3265000947773218	STING1
Positive Regulation Of Interleukin-8 Production (GO:0032757)	1/61	0.45378339684000457	0.5591407851374096	0	0	1.678826530612245	1.3265000947773218	TLR4
RNA Methylation (GO:0001510)	1/62	0.4591800789402404	0.5637292772417524	0	0	1.651221144195383	1.2851665802560663	METTL1
Spliceosomal Complex Assembly (GO:0000245)	1/62	0.4591800789402404	0.5637292772417524	0	0	1.651221144195383	1.2851665802560663	SF3A2
mRNA Export From Nucleus (GO:0006406)	1/62	0.4591800789402404	0.5637292772417524	0	0	1.651221144195383	1.2851665802560663	NUP107
Protein Lipidation (GO:0006497)	1/62	0.4591800789402404	0.5637292772417524	0	0	1.651221144195383	1.2851665802560663	GLUL
Phosphatidylinositol Metabolic Process (GO:0046488)	1/63	0.4645237090349114	0.5682195642278226	0	0	1.624506254114549	1.2455782789160381	INPP4B
Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)	1/63	0.4645237090349114	0.5682195642278226	0	0	1.624506254114549	1.2455782789160381	ANXA1
Inorganic Anion Transmembrane Transport (GO:0098661)	1/63	0.4645237090349114	0.5682195642278226	0	0	1.624506254114549	1.2455782789160381	SLC12A2
Regulation Of Cellular Catabolic Process (GO:0031329)	1/63	0.4645237090349114	0.5682195642278226	0	0	1.624506254114549	1.2455782789160381	ITPR1
Response To Metal Ion (GO:0010038)	1/64	0.46981480607343235	0.5726133441111996	0	0	1.598639455782313	1.2076389286829168	SLC25A13
Endocytic Recycling (GO:0032456)	1/64	0.46981480607343235	0.5726133441111996	0	0	1.598639455782313	1.2076389286829168	WIPF3
Positive Regulation Of Interleukin-1 Production (GO:0032732)	1/64	0.46981480607343235	0.5726133441111996	0	0	1.598639455782313	1.2076389286829168	TLR4
Positive Regulation Of Macroautophagy (GO:0016239)	1/64	0.46981480607343235	0.5726133441111996	0	0	1.598639455782313	1.2076389286829168	STING1
RNA Export From Nucleus (GO:0006405)	1/65	0.4750538838582915	0.5763026792109477	0	0	1.573580994897959	1.1712588867756804	NUP107
Autophagosome Assembly (GO:0000045)	1/65	0.4750538838582915	0.5763026792109477	0	0	1.573580994897959	1.1712588867756804	STING1
Cellular Response To Light Stimulus (GO:0071482)	1/65	0.4750538838582915	0.5763026792109477	0	0	1.573580994897959	1.1712588867756804	RHBDD1
Positive Regulation Of T Cell Proliferation (GO:0042102)	1/65	0.4750538838582915	0.5763026792109477	0	0	1.573580994897959	1.1712588867756804	ANXA1
Regulation Of Cell-Matrix Adhesion (GO:0001952)	1/65	0.4750538838582915	0.5763026792109477	0	0	1.573580994897959	1.1712588867756804	VCL
Regulation Of Macromolecule Metabolic Process (GO:0060255)	2/162	0.475406957924758	0.5763026792109477	0	0	1.2591666666666668	0.9362962977572749	CDK2;LDLR
Cellular Response To Type II Interferon (GO:0071346)	1/66	0.4802414512213977	0.5816401403831484	0	0	1.549293563579278	1.136354583880737	TLR4
Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	1/67	0.48537801207444786	0.584709169147771	0	0	1.5257421150278294	1.1028480310505233	CASP2
Regulation Of Neurogenesis (GO:0050767)	1/67	0.48537801207444786	0.584709169147771	0	0	1.5257421150278294	1.1028480310505233	MME
Peptidyl-Tyrosine Phosphorylation (GO:0018108)	1/67	0.48537801207444786	0.584709169147771	0	0	1.5257421150278294	1.1028480310505233	DDR2
Extrinsic Apoptotic Signaling Pathway (GO:0097191)	1/67	0.48537801207444786	0.584709169147771	0	0	1.5257421150278294	1.1028480310505233	CASP2
tRNA Modification (GO:0006400)	1/67	0.48537801207444786	0.584709169147771	0	0	1.5257421150278294	1.1028480310505233	METTL1
Protein Secretion (GO:0009306)	1/67	0.48537801207444786	0.584709169147771	0	0	1.5257421150278294	1.1028480310505233	ANXA1
Regulation Of Heart Contraction (GO:0008016)	1/69	0.4955001052946971	0.5953067218692083	0	0	1.480717286914766	1.0397414848691406	ATP2B1
Response To Molecule Of Bacterial Origin (GO:0002237)	1/69	0.4955001052946971	0.5953067218692083	0	0	1.480717286914766	1.0397414848691406	TLR4
Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	1/69	0.4955001052946971	0.5953067218692083	0	0	1.480717286914766	1.0397414848691406	DDR2
Positive Regulation Of Protein Transport (GO:0051222)	1/70	0.5004866210880893	0.5991616032209097	0	0	1.4591836734693877	1.010009600712171	CEP290
Regulation Of Notch Signaling Pathway (GO:0008593)	1/70	0.5004866210880893	0.5991616032209097	0	0	1.4591836734693877	1.010009600712171	NRARP
Regulation Of Actin Filament Polymerization (GO:0030833)	1/70	0.5004866210880893	0.5991616032209097	0	0	1.4591836734693877	1.010009600712171	ARHGAP18
Regulation Of Cellular Biosynthetic Process (GO:0031326)	1/70	0.5004866210880893	0.5991616032209097	0	0	1.4591836734693877	1.010009600712171	ING5
Positive Regulation Of Cell Migration (GO:0030335)	3/272	0.5032281088547976	0.6019090423569363	0	0	1.122944851109493	0.771139384501628	FZD4;CXCR4;DDR2
Metal Ion Transport (GO:0030001)	2/171	0.503846512466654	0.6021144492952567	0	0	1.1915642542861478	0.8167977499512173	CALCRL;ITPR1
Regulation Of Hydrolase Activity (GO:0051336)	1/71	0.5054240974234667	0.6023975979901266	0	0	1.438265306122449	0.9814109823622339	FGD4
Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)	1/71	0.5054240974234667	0.6023975979901266	0	0	1.438265306122449	0.9814109823622339	FLNA
Myeloid Leukocyte Differentiation (GO:0002573)	1/71	0.5054240974234667	0.6023975979901266	0	0	1.438265306122449	0.9814109823622339	IL33
Neuron Differentiation (GO:0030182)	2/173	0.5100308476832347	0.6055474848867025	0	0	1.1775078722447143	0.7927972920220241	FZD4;LMX1B
Plasma Membrane Organization (GO:0007009)	1/72	0.5103130139698027	0.6055474848867025	0	0	1.417936188559931	0.953889613974052	CXCR4
Positive Regulation Of Protein Localization To Nucleus (GO:1900182)	1/72	0.5103130139698027	0.6055474848867025	0	0	1.417936188559931	0.953889613974052	FLNA
Negative Regulation Of Catabolic Process (GO:0009895)	1/72	0.5103130139698027	0.6055474848867025	0	0	1.417936188559931	0.953889613974052	FLNA
Negative Regulation Of Cell Adhesion (GO:0007162)	1/72	0.5103130139698027	0.6055474848867025	0	0	1.417936188559931	0.953889613974052	FZD4
Granulocyte Chemotaxis (GO:0071621)	1/73	0.5151538460912011	0.6091468285359114	0	0	1.398171768707483	0.9273929227452032	ANXA1
Positive Regulation Of Secretion By Cell (GO:1903532)	1/73	0.5151538460912011	0.6091468285359114	0	0	1.398171768707483	0.9273929227452032	SLC12A2
Monocarboxylic Acid Transport (GO:0015718)	1/73	0.5151538460912011	0.6091468285359114	0	0	1.398171768707483	0.9273929227452032	SLC10A3
Regulation Of Rho Protein Signal Transduction (GO:0035023)	1/73	0.5151538460912011	0.6091468285359114	0	0	1.398171768707483	0.9273929227452032	STARD13
Negative Regulation Of Neuron Apoptotic Process (GO:0043524)	1/74	0.519947064136187	0.6132009120346282	0	0	1.3789488398098966	0.9018715273277892	SIX1
Positive Regulation Of Lymphocyte Proliferation (GO:0050671)	1/74	0.519947064136187	0.6132009120346282	0	0	1.3789488398098966	0.9018715273277892	ANXA1
Import Into Nucleus (GO:0051170)	1/74	0.519947064136187	0.6132009120346282	0	0	1.3789488398098966	0.9018715273277892	NUP107
Regulation Of Fat Cell Differentiation (GO:0045598)	1/75	0.5246931342135849	0.6166402309676656	0	0	1.3602454495311638	0.8772790038517	TMEM64
Nucleosome Organization (GO:0034728)	1/75	0.5246931342135849	0.6166402309676656	0	0	1.3602454495311638	0.8772790038517	CHAF1B
Defense Response To Gram-negative Bacterium (GO:0050829)	1/75	0.5246931342135849	0.6166402309676656	0	0	1.3602454495311638	0.8772790038517	TLR4
Positive Regulation Of Neurogenesis (GO:0050769)	1/75	0.5246931342135849	0.6166402309676656	0	0	1.3602454495311638	0.8772790038517	MME
Positive Regulation Of Protein Secretion (GO:0050714)	1/76	0.5293925177137138	0.6210619737715122	0	0	1.3420408163265307	0.8535716750208164	TLR4
Regulation Of Ras Protein Signal Transduction (GO:0046578)	1/76	0.5293925177137138	0.6210619737715122	0	0	1.3420408163265307	0.8535716750208164	STARD13
Positive Regulation Of Cell Differentiation (GO:0045597)	3/283	0.5298377372679814	0.6210619737715122	0	0	1.078221649484536	0.6848696528029616	TMEM64;HOXA5;DDR2
Positive Regulation Of Multicellular Organismal Process (GO:0051240)	4/387	0.5313842491192365	0.6223335949719643	0	0	1.0508800173162516	0.6644397892141841	IL33;CXCR4;SIX1;TMEM64
Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	1/77	0.5340456714681998	0.6238245798432698	0	0	1.324315252416756	0.8307084151769345	NRARP
Monoatomic Cation Homeostasis (GO:0055080)	1/77	0.5340456714681998	0.6238245798432698	0	0	1.324315252416756	0.8307084151769345	SLC12A2
Regulation Of T Cell Proliferation (GO:0042129)	1/77	0.5340456714681998	0.6238245798432698	0	0	1.324315252416756	0.8307084151769345	ANXA1
Organonitrogen Compound Catabolic Process (GO:1901565)	1/78	0.5386530480994596	0.6286617392537416	0	0	1.3070500927643784	0.8086504709956135	RENBP
RNA Processing (GO:0006396)	2/183	0.5401897450584067	0.6299098411234708	0	0	1.1118855361949285	0.6847378306058838	SF3A2;RBMS1
Regulation Of Neuron Differentiation (GO:0045664)	1/79	0.5432150956296024	0.6312534042316413	0	0	1.290227629513344	0.7873612985791032	SIX1
Response To Insulin (GO:0032868)	1/79	0.5432150956296024	0.6312534042316413	0	0	1.290227629513344	0.7873612985791032	PCK2
Positive Regulation Of Catabolic Process (GO:0009896)	1/79	0.5432150956296024	0.6312534042316413	0	0	1.290227629513344	0.7873612985791032	BARD1
Protein Import Into Nucleus (GO:0006606)	1/79	0.5432150956296024	0.6312534042316413	0	0	1.290227629513344	0.7873612985791032	NUP107
Regulation Of Cytokinesis (GO:0032465)	1/80	0.547732257703945	0.6348607767712106	0	0	1.273831051407905	0.766806412177273	CDC6
Negative Regulation Of Protein Serine/Threonine Kinase Activity (GO:0071901)	1/80	0.547732257703945	0.6348607767712106	0	0	1.273831051407905	0.766806412177273	TFAP4
Calcium Ion Transmembrane Transport (GO:0070588)	1/80	0.547732257703945	0.6348607767712106	0	0	1.273831051407905	0.766806412177273	ATP2B1
Negative Regulation Of Macromolecule Metabolic Process (GO:0010605)	2/186	0.548985384333511	0.6357665791078805	0	0	1.0935897435897435	0.6558076814426692	SLC2A10;LDLR
Activation Of Protein Kinase Activity (GO:0032147)	1/81	0.5522049737757858	0.6373050553508214	0	0	1.257844387755102	0.7469532450382911	CAMKK2
Cytoskeleton-Dependent Cytokinesis (GO:0061640)	1/81	0.5522049737757858	0.6373050553508214	0	0	1.257844387755102	0.7469532450382911	SEPTIN10
Spindle Assembly (GO:0051225)	1/81	0.5522049737757858	0.6373050553508214	0	0	1.257844387755102	0.7469532450382911	FLNA
Histone Modification (GO:0016570)	1/81	0.5522049737757858	0.6373050553508214	0	0	1.257844387755102	0.7469532450382911	ING5
Protein Modification Process (GO:0036211)	7/711	0.554223635153644	0.6390876477220806	0	0	0.9994991028708134	0.5898913771525249	ING5;STK10;ANXA1;RHBDD1;CDK2;PASK;CAMKK2
Axonogenesis (GO:0007409)	2/188	0.5547836761288886	0.6391866627536255	0	0	1.081720430107527	0.6373248129476649	ENAH;TUBB3
Regulation Of Phosphorylation (GO:0042325)	1/82	0.556633678978431	0.6402237195076151	0	0	1.2422524565381707	0.7277710218965063	BARD1
Sodium Ion Transmembrane Transport (GO:0035725)	1/82	0.556633678978431	0.6402237195076151	0	0	1.2422524565381707	0.7277710218965063	SLC12A2
Gene Expression (GO:0010467)	3/296	0.560243288732779	0.6425262089111873	0	0	1.0296963512895394	0.5965897405451112	NUP107;MRPS18B;RBMS1
Epigenetic Regulation Of Gene Expression (GO:0040029)	1/83	0.5610188040715633	0.6425262089111873	0	0	1.2270408163265305	0.7092306411738719	SMYD5
Vesicle-Mediated Transport To The Plasma Membrane (GO:0098876)	1/83	0.5610188040715633	0.6425262089111873	0	0	1.2270408163265305	0.7092306411738719	WIPF3
Regulation Of NIK/NF-kappaB Signaling (GO:1901222)	1/83	0.5610188040715633	0.6425262089111873	0	0	1.2270408163265305	0.7092306411738719	TLR4
Regulation Of Cell Division (GO:0051302)	1/83	0.5610188040715633	0.6425262089111873	0	0	1.2270408163265305	0.7092306411738719	SMYD5
Regulation Of Interleukin-1 Beta Production (GO:0032651)	1/84	0.5653607758708068	0.6463819046571698	0	0	1.2121957216621588	0.6913045651692873	TLR4
Positive Regulation Of Double-Strand Break Repair (GO:2000781)	1/84	0.5653607758708068	0.6463819046571698	0	0	1.2121957216621588	0.6913045651692873	TIMELESS
Transcription By RNA Polymerase II (GO:0006366)	2/192	0.5662222395266231	0.6463819046571698	0	0	1.0587314439946018	0.6021732313561503	NFIC;DDX21
Regulation Of Cell Differentiation (GO:0045595)	2/193	0.5690488392923232	0.6463819046571698	0	0	1.0531346489461673	0.593745746376064	SMYD5;SIX1
Cellular Respiration (GO:0045333)	1/85	0.5696600168640339	0.6463819046571698	0	0	1.197704081632653	0.6739667203148879	SLC25A13
Response To Interleukin-1 (GO:0070555)	1/85	0.5696600168640339	0.6463819046571698	0	0	1.197704081632653	0.6739667203148879	ANXA1
Epidermis Development (GO:0008544)	1/85	0.5696600168640339	0.6463819046571698	0	0	1.197704081632653	0.6739667203148879	EMP1
Establishment Of Protein Localization To Organelle (GO:0072594)	1/85	0.5696600168640339	0.6463819046571698	0	0	1.197704081632653	0.6739667203148879	NUP107
Positive Regulation Of Protein Localization (GO:1903829)	1/85	0.5696600168640339	0.6463819046571698	0	0	1.197704081632653	0.6739667203148879	GNL3
mRNA Metabolic Process (GO:0016071)	1/85	0.5696600168640339	0.6463819046571698	0	0	1.197704081632653	0.6739667203148879	SF3A2
Mitotic Spindle Organization (GO:0007052)	1/85	0.5696600168640339	0.6463819046571698	0	0	1.197704081632653	0.6739667203148879	FLNA
Exocytosis (GO:0006887)	1/86	0.5739169454100319	0.6501176826997672	0	0	1.1835534213685475	0.6571924036676114	WIPF3
Negative Regulation Of Binding (GO:0051100)	1/86	0.5739169454100319	0.6501176826997672	0	0	1.1835534213685475	0.6571924036676114	TFAP4
Regulation Of Type II Interferon Production (GO:0032649)	1/87	0.578131975830874	0.6543424881780169	0	0	1.1697318462268629	0.6409581965563749	TLR4
Regulation Of Double-Strand Break Repair (GO:2000779)	1/88	0.5823055184487146	0.6574102503089341	0	0	1.1562280084447571	0.6252418846691916	TIMELESS
Regulation Of Endothelial Cell Migration (GO:0010594)	1/88	0.5823055184487146	0.6574102503089341	0	0	1.1562280084447571	0.6252418846691916	GLUL
Negative Regulation Of Neuron Death (GO:1901215)	1/88	0.5823055184487146	0.6574102503089341	0	0	1.1562280084447571	0.6252418846691916	SIX1
DNA-templated Transcription (GO:0006351)	2/199	0.5857297158034004	0.6593147593417973	0	0	1.020747103995835	0.5459943918304888	NFIC;DDX21
Anterograde Trans-Synaptic Signaling (GO:0098916)	2/199	0.5857297158034004	0.6593147593417973	0	0	1.020747103995835	0.5459943918304888	PCDHB5;PCDHB9
ERAD Pathway (GO:0036503)	1/89	0.5864379795629191	0.6593147593417973	0	0	1.1430310760667903	0.6100223840453565	RHBDD1
Cellular Response To Peptide Hormone Stimulus (GO:0071375)	1/89	0.5864379795629191	0.6593147593417973	0	0	1.1430310760667903	0.6100223840453565	PCK2
Sodium Ion Transport (GO:0006814)	1/89	0.5864379795629191	0.6593147593417973	0	0	1.1430310760667903	0.6100223840453565	SLC12A2
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	1/90	0.5905297614295532	0.663361765339198	0	0	1.1301307039669801	0.5952796723613861	DDR2
Positive Regulation Of Intracellular Signal Transduction (GO:1902533)	5/525	0.5926334786365908	0.6651415286285893	0	0	0.9656951121794872	0.5052315488621485	TRAF3IP2;FLNA;DDX21;TLR4;DDR2
Regulation Of Epithelial Cell Proliferation (GO:0050678)	1/91	0.5945812626093844	0.6651415286285893	0	0	1.1175170068027211	0.5809947243908254	UHRF1
Positive Regulation Of MAP Kinase Activity (GO:0043406)	1/91	0.5945812626093844	0.6651415286285893	0	0	1.1175170068027211	0.5809947243908254	TLR4
Regulation Of RNA Metabolic Process (GO:0051252)	1/91	0.5945812626093844	0.6651415286285893	0	0	1.1175170068027211	0.5809947243908254	MCM2
Regulation Of Actin Cytoskeleton Organization (GO:0032956)	1/91	0.5945812626093844	0.6651415286285893	0	0	1.1175170068027211	0.5809947243908254	ARHGAP18
Steroid Metabolic Process (GO:0008202)	1/92	0.5985928775555149	0.6679662242920813	0	0	1.1051805337519622	0.5671494534150247	DHRS4
Positive Regulation Of Neuron Projection Development (GO:0010976)	1/92	0.5985928775555149	0.6679662242920813	0	0	1.1051805337519622	0.5671494534150247	DDR2
Positive Regulation Of Protein Catabolic Process (GO:0045732)	1/92	0.5985928775555149	0.6679662242920813	0	0	1.1051805337519622	0.5671494534150247	BARD1
Regulation Of Endothelial Cell Proliferation (GO:0001936)	1/93	0.602564996920353	0.6712872858253189	0	0	1.093112244897959	0.5537266553641191	NRARP
Protein O-linked Glycosylation (GO:0006493)	1/93	0.602564996920353	0.6712872858253189	0	0	1.093112244897959	0.5537266553641191	GXYLT2
Supramolecular Fiber Organization (GO:0097435)	3/316	0.6046458832071089	0.6730492572776076	0	0	0.9629129475313725	0.48445335671550854	CNN2;SHROOM3;DDR2
Retrograde Transport, Endosome To Golgi (GO:0042147)	1/94	0.6064980075756552	0.6739977858301592	0	0	1.0813034891375906	0.5407099573227112	WIPF3
Muscle Contraction (GO:0006936)	1/94	0.6064980075756552	0.6739977858301592	0	0	1.0813034891375906	0.5407099573227112	GJC1
Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)	1/95	0.6103922927149298	0.6777667302963141	0	0	1.069745983499783	0.5280837693892785	SLC2A10
Phosphorylation (GO:0016310)	4/429	0.6128788401285014	0.6799676349738434	0	0	0.9449801889667784	0.4626509732948061	STK10;CDK2;PASK;CAMKK2
Regulation Of Macroautophagy (GO:0016241)	1/96	0.6142482316631197	0.6809264936528663	0	0	1.0584317937701397	0.5158332402817228	STING1
Regulation Of Defense Response (GO:0031347)	1/97	0.6180662001526148	0.6840338569833536	0	0	1.0473533163265305	0.5039442150954275	ANXA1
Regulation Of Protein Localization (GO:0032880)	1/97	0.6180662001526148	0.6840338569833536	0	0	1.0473533163265305	0.5039442150954275	CEP290
Nervous System Development (GO:0007399)	4/433	0.620174993551894	0.6854040690942741	0	0	0.9359759411572883	0.4471658689458878	ADGRA2;PCDHB5;CXCR4;PCDHB9
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	1/98	0.6218465701055618	0.6854040690942741	0	0	1.0365032610982536	0.4924031966822217	PASK
